Country Code,Country Name,Subnational Code,Subnational Name
IDN,Indonesia,IDN.11673622,Sumatera Selatan
IDN,Indonesia,IDN.1161537,Sumatera Utara
IND,India,IND.1151,Andaman and Nicobar Islands
IND,India,IND.1152,Andhra Pradesh
IND,India,IND.1153,Arunachal Pradesh
IND,India,IND.1154,Assam
IND,India,IND.1155,Bihar
IND,India,IND.1156,Chandigarh
IND,India,IND.1157,Chhattisgarh
IND,India,IND.1158,Dadra and Nagar Haveli
IND,India,IND.1159,Daman and Diu
IND,India,IND.11510,Delhi
IND,India,IND.11511,Goa
IND,India,IND.11512,Gujarat
IND,India,IND.11513,Haryana
IND,India,IND.11514,Himachal Pradesh
IND,India,IND.11515,Jammu and Kashmir
IND,India,IND.11516,Jharkhand
IND,India,IND.11517,Karnataka
IND,India,IND.11518,Kerala
IND,India,IND.11519,Lakshadweep
IND,India,IND.11520,Madhya Pradesh
IND,India,IND.11521,Maharashtra
IND,India,IND.11522,Manipur
IND,India,IND.11523,Meghalaya
IND,India,IND.11524,Mizoram
IND,India,IND.11525,Nagaland
IND,India,IND.11526,Odisha
IND,India,IND.11527,Puducherry
IND,India,IND.11528,Punjab
IND,India,IND.11529,Rajasthan
IND,India,IND.11530,Sikkim
IND,India,IND.11531,Tamil Nadu
IND,India,IND.11532,Telangana
IND,India,IND.11533,Tripura
IND,India,IND.11534,Uttar Pradesh
IND,India,IND.11535,Uttarakhand
IND,India,IND.11536,West Bengal
IRL,Ireland,IRL.1191582,Carlow
IRL,Ireland,IRL.1191583,Cavan
IRL,Ireland,IRL.1191584,Clare
IRL,Ireland,IRL.1191585,Cork
IRL,Ireland,IRL.1191586,Donegal
IRL,Ireland,IRL.1191587,Dublin
IRL,Ireland,IRL.1191588,Galway
IRL,Ireland,IRL.1191589,Kerry
IRL,Ireland,IRL.1191590,Kildare
IRL,Ireland,IRL.1191591,Kilkenny
IRL,Ireland,IRL.1191592,Laois
IRL,Ireland,IRL.1191593,Leitrim
IRL,Ireland,IRL.1191594,Limerick
IRL,Ireland,IRL.1191595,Longford
IRL,Ireland,IRL.1191596,Louth
IRL,Ireland,IRL.1191597,Mayo
IRL,Ireland,IRL.1191598,Meath
IRL,Ireland,IRL.1191599,Monaghan
IRL,Ireland,IRL.1191601,Offaly
IRL,Ireland,IRL.1191602,Roscommon
IRL,Ireland,IRL.1191603,Sligo
IRL,Ireland,IRL.1191604,Tipperary
IRL,Ireland,IRL.1191605,Waterford
IRL,Ireland,IRL.1191606,Westmeath
IRL,Ireland,IRL.1191607,Wexford
IRL,Ireland,IRL.1191608,Wicklow
IRN,Islamic Republic of Iran,IRN.11733110,Ardebil
IRN,Islamic Republic of Iran,IRN.1171540,Bushehr
IRN,Islamic Republic of Iran,IRN.1171541,Chaharmahal-o bakhtiyar
IRN,Islamic Republic of Iran,IRN.1171542,East Azarbayejan
IRN,Islamic Republic of Iran,IRN.1171543,Esfahan
IRN,Islamic Republic of Iran,IRN.1171544,Fars
IRN,Islamic Republic of Iran,IRN.11733112,Ghazvin
IRN,Islamic Republic of Iran,IRN.11733113,Ghom
IRN,Islamic Republic of Iran,IRN.1171545,Gilan
IRN,Islamic Republic of Iran,IRN.11733111,Golestan
IRN,Islamic Republic of Iran,IRN.1171546,Hamedan
IRN,Islamic Republic of Iran,IRN.1171548,Hormozgan
IRN,Islamic Republic of Iran,IRN.1171549,Ilam
IRN,Islamic Republic of Iran,IRN.1171550,Kerman
IRN,Islamic Republic of Iran,IRN.1171539,Kermanshah
IRN,Islamic Republic of Iran,IRN.1171547,Khorasan
IRN,Islamic Republic of Iran,IRN.1171551,Khuzestan
IRN,Islamic Republic of Iran,IRN.1171552,Kohgiluyeh va boyerahma
IRN,Islamic Republic of Iran,IRN.1171553,Kordestan
IRN,Islamic Republic of Iran,IRN.1171555,Lorestan
IRN,Islamic Republic of Iran,IRN.1171556,Markazi
IRN,Islamic Republic of Iran,IRN.1171557,Mazandaran
IRN,Islamic Republic of Iran,IRN.1171558,Semnan
IRN,Islamic Republic of Iran,IRN.1171559,Sistan-o baluchestan
IRN,Islamic Republic of Iran,IRN.1171560,Tehran
IRN,Islamic Republic of Iran,IRN.1171561,West Azarbayejan
IRN,Islamic Republic of Iran,IRN.1171562,Yazd
IRN,Islamic Republic of Iran,IRN.1171563,Zanjan
ISL,Iceland,ISL.1141460,Arnes
ISL,Iceland,ISL.1141461,Austur-baroastrandar
ISL,Iceland,ISL.1141462,Austur-hunavatns
ISL,Iceland,ISL.1141463,Austur-skaftafells
ISL,Iceland,ISL.1141464,Borgarfjaroar
ISL,Iceland,ISL.1141465,Dala
ISL,Iceland,ISL.1141466,Eyjafjaroar
ISL,Iceland,ISL.1141467,Gullbringu
ISL,Iceland,ISL.1141468,Kjosar
ISL,Iceland,ISL.1141469,Myra
ISL,Iceland,ISL.1141471,Norour-isafjaroar
ISL,Iceland,ISL.1141472,Norour-mùla
ISL,Iceland,ISL.1141473,Norour-pingeyjar
ISL,Iceland,ISL.1141474,Rangárvalla
ISL,Iceland,ISL.1141475,Skagafjaroar
ISL,Iceland,ISL.1141476,Snaefellsnes- Og Hna
ISL,Iceland,ISL.1141477,Stranda
ISL,Iceland,ISL.1141478,Suour-mùla
ISL,Iceland,ISL.1141479,Suour-pingeyjar
ISL,Iceland,ISL.1141480,Vestur-baroastrandar
ISL,Iceland,ISL.1141481,Vestur-hunavatns
ISL,Iceland,ISL.1141482,Vestur-isafjaroar
ISL,Iceland,ISL.1141483,Vestur-skaftafells
ISR,Israel,ISR.1211610,Central District
ISR,Israel,ISR.1211611,Haifa
ISR,Israel,ISR.1211612,Jerusalem
ISR,Israel,ISR.1211613,Northern
ISR,Israel,ISR.1211614,Southern District
ISR,Israel,ISR.1211615,Tel Aviv
ITA,Italy,ITA.1221616,Abruzzi
ITA,Italy,ITA.1221617,Basilicata
ITA,Italy,ITA.1221618,Calabria
ITA,Italy,ITA.1221619,Campania
ITA,Italy,ITA.1221620,Emilia-romagna
ITA,Italy,ITA.1221621,Friuli-venezia Giulia
ITA,Italy,ITA.1221622,Lazio
ITA,Italy,ITA.1221623,Liguria
ITA,Italy,ITA.1221624,Lombardia
ITA,Italy,ITA.1221625,Marche
ITA,Italy,ITA.1221626,Molise
ITA,Italy,ITA.1221627,Piemonte
ITA,Italy,ITA.1221628,Puglia
ITA,Italy,ITA.1221629,Sardegna
ITA,Italy,ITA.1221630,Sicilia
ITA,Italy,ITA.1221631,Toscana
ITA,Italy,ITA.1221632,Trentino-alto Adige
ITA,Italy,ITA.1221633,Umbria
ITA,Italy,ITA.1221634,Valle D'aosta
ITA,Italy,ITA.1221635,Veneto
JAM,Jamaica,JAM.1231636,Clarendon
JAM,Jamaica,JAM.1231637,Hanover
JAM,Jamaica,JAM.1231638,Manchester
JAM,Jamaica,JAM.1231639,Portland
JAM,Jamaica,JAM.1231640,Saint Andrew And Kingston
JAM,Jamaica,JAM.1231641,Saint Ann
JAM,Jamaica,JAM.1231642,Saint Catherine
JAM,Jamaica,JAM.1231643,Saint Elizabeth
JAM,Jamaica,JAM.1231644,Saint James
JAM,Jamaica,JAM.1231645,Saint Mary
JAM,Jamaica,JAM.1231646,Saint Thomas
JAM,Jamaica,JAM.1231647,Trelawny
JAM,Jamaica,JAM.1231648,Westmoreland
JOR,Jordan,JOR.1301701,Ajloon
JOR,Jordan,JOR.1301705,Amman
JOR,Jordan,JOR.1301703,Aqaba
JOR,Jordan,JOR.1301702,Balqa
JOR,Jordan,JOR.1301707,Irbid
JOR,Jordan,JOR.1301708,Jarash
JOR,Jordan,JOR.1301704,Karak
JOR,Jordan,JOR.1301709,Ma'an
JOR,Jordan,JOR.1301710,Madaba
JOR,Jordan,JOR.1301711,Mafraq
JOR,Jordan,JOR.1301706,Tafiela
JOR,Jordan,JOR.1301712,Zarqa
JPN,Japan,JPN.1261651,Aiti
JPN,Japan,JPN.1261652,Akita
JPN,Japan,JPN.1261653,Aomori
JPN,Japan,JPN.1261654,Ehime
JPN,Japan,JPN.1261658,Gifu
JPN,Japan,JPN.1261659,Gunma
JPN,Japan,JPN.1261660,Hirosima
JPN,Japan,JPN.1261661,Hokkaidoo
JPN,Japan,JPN.1261655,Hukui
JPN,Japan,JPN.1261656,Hukuoka
JPN,Japan,JPN.1261657,Hukusima
JPN,Japan,JPN.1261662,Hyoogo
JPN,Japan,JPN.1261663,Ibaraki
JPN,Japan,JPN.1261664,Isikawa
JPN,Japan,JPN.1261665,Iwate
JPN,Japan,JPN.1261666,Kagawa
JPN,Japan,JPN.1261667,Kagosima
JPN,Japan,JPN.1261668,Kanagawa
JPN,Japan,JPN.1261669,Kooti
JPN,Japan,JPN.1261670,Kumamoto
JPN,Japan,JPN.1261671,Kyooto
JPN,Japan,JPN.1261672,Mie
JPN,Japan,JPN.1261673,Miyagi
JPN,Japan,JPN.1261674,Miyazaki
JPN,Japan,JPN.1261675,Nagano
JPN,Japan,JPN.1261676,Nagasaki
JPN,Japan,JPN.1261677,Nara
JPN,Japan,JPN.1261678,Niigata
JPN,Japan,JPN.1261680,Okayama
JPN,Japan,JPN.1261681,Okinawa
JPN,Japan,JPN.1261679,Ooita
JPN,Japan,JPN.1261682,Oosaka
JPN,Japan,JPN.1261683,Saga
JPN,Japan,JPN.1261684,Saitama
JPN,Japan,JPN.1261685,Siga
JPN,Japan,JPN.1261686,Simane
JPN,Japan,JPN.1261687,Sizuoka
JPN,Japan,JPN.1261693,Tiba
JPN,Japan,JPN.1261689,Tokusima
JPN,Japan,JPN.1261690,Tookyoo
JPN,Japan,JPN.1261688,Totigi
JPN,Japan,JPN.1261691,Tottori
JPN,Japan,JPN.1261692,Toyama
JPN,Japan,JPN.1261694,Wakayama
JPN,Japan,JPN.1261695,Yamagata
JPN,Japan,JPN.1261696,Yamaguti
JPN,Japan,JPN.1261697,Yamanasi
KAZ,Kazakhstan,KAZ.1321714,Akmolinskaya
KAZ,Kazakhstan,KAZ.1321715,Aktyubinskaya
KAZ,Kazakhstan,KAZ.1321716,Almatinskaya
KAZ,Kazakhstan,KAZ.13237157,Almaty City area
KAZ,Kazakhstan,KAZ.1321717,Atyrauskaya
KAZ,Kazakhstan,KAZ.1321718,Jambylslkaya
KAZ,Kazakhstan,KAZ.1321719,Karagandinskaya
KAZ,Kazakhstan,KAZ.1321720,Kustanayskaya
KAZ,Kazakhstan,KAZ.1321721,Kyzylordinskaya
KAZ,Kazakhstan,KAZ.1321724,Mangistauskaya
KAZ,Kazakhstan,KAZ.1321725,Pavlodarskaya
KAZ,Kazakhstan,KAZ.1321726,Severo-kazachstanskaya
KAZ,Kazakhstan,KAZ.1321727,Vostochno-kazachstanskaya
KAZ,Kazakhstan,KAZ.1321728,Yujno-kazachstanskaya
KAZ,Kazakhstan,KAZ.1321729,Zapadno-kazachstanskaya
KGZ,Kyrgyz Republic,KGZ.1381746,Batken
KGZ,Kyrgyz Republic,KGZ.138147294,Chuy
KGZ,Kyrgyz Republic,KGZ.1381748,Jalal-Abad
KGZ,Kyrgyz Republic,KGZ.1381749,Naryn
KGZ,Kyrgyz Republic,KGZ.1381750,Osh
KGZ,Kyrgyz Republic,KGZ.1381751,Talas
KGZ,Kyrgyz Republic,KGZ.1381752,Ysyk-Kol
KIR,Kiribati,KIR.1351739,Administrative unit not available
KNA,Saint Kitts and Nevis,KNA.2082593,Christ Church Nichola Town
KNA,Saint Kitts and Nevis,KNA.2082594,Saint Anne Sandy Point
KNA,Saint Kitts and Nevis,KNA.2082595,Saint George Basseterre
KNA,Saint Kitts and Nevis,KNA.2082596,Saint George Gingerland
KNA,Saint Kitts and Nevis,KNA.2082597,Saint James Windward
KNA,Saint Kitts and Nevis,KNA.2082598,Saint John Capisterre
KNA,Saint Kitts and Nevis,KNA.2082599,Saint John Figtree
KNA,Saint Kitts and Nevis,KNA.2082600,Saint Mary Cayon
KNA,Saint Kitts and Nevis,KNA.2082601,Saint Paul Capisterre
KNA,Saint Kitts and Nevis,KNA.2082602,Saint Paul Charlestown
KNA,Saint Kitts and Nevis,KNA.2082603,Saint Peter Basseterre
KNA,Saint Kitts and Nevis,KNA.2082604,Saint Thomas Lowland
KNA,Saint Kitts and Nevis,KNA.2082605,Saint Thomas Middle Island
KNA,Saint Kitts and Nevis,KNA.2082606,Trinity Palmetto Point
KOR,Republic of Korea,KOR.2022431,Cheju-do
KOR,Republic of Korea,KOR.2022432,Chollabuk-do
KOR,Republic of Korea,KOR.2022433,Chollanam-do
KOR,Republic of Korea,KOR.2022434,Chungchongbuk-do
KOR,Republic of Korea,KOR.2022435,Chungchongnam-do
KOR,Republic of Korea,KOR.2022436,Inchon
KOR,Republic of Korea,KOR.2022437,Kang-won-do
KOR,Republic of Korea,KOR.2022438,Kwangju
KOR,Republic of Korea,KOR.2022439,Kyonggi-do
KOR,Republic of Korea,KOR.2022440,Kyongsangbuk-do
KOR,Republic of Korea,KOR.2022441,Kyongsangnam-do
KOR,Republic of Korea,KOR.2022442,Pusan
KOR,Republic of Korea,KOR.2022443,Seoul
KOR,Republic of Korea,KOR.2022444,Taegu
KOR,Republic of Korea,KOR.2022445,Taejon
KSV,Kosovo,KSV.750081,Ferizaj
KSV,Kosovo,KSV.750082,Gjakovë
KSV,Kosovo,KSV.750083,Gjilan
KSV,Kosovo,KSV.750084,Mitrovicë
KSV,Kosovo,KSV.750085,Pejë
KSV,Kosovo,KSV.750086,Prishtinë
KSV,Kosovo,KSV.750087,Prizren
KWT,Kuwait,KWT.1371742,Al Ahmadi
KWT,Kuwait,KWT.1371741,Al Farwaniyah
KWT,Kuwait,KWT.1371743,Al Jahrah
KWT,Kuwait,KWT.1371744,Al Kuwayt
KWT,Kuwait,KWT.1371745,Hawalli
LAO,Lao People's Democratic Republic,LAO.1391,Attapu
LAO,Lao People's Democratic Republic,LAO.1392,Bokeo
LAO,Lao People's Democratic Republic,LAO.1393,Bolikhamxai
LAO,Lao People's Democratic Republic,LAO.1394,Champasak
LAO,Lao People's Democratic Republic,LAO.1395,Houaphan
LAO,Lao People's Democratic Republic,LAO.1396,Khammouan
LAO,Lao People's Democratic Republic,LAO.1397,Louang Namtha
LAO,Lao People's Democratic Republic,LAO.1398,Louangphrabang
LAO,Lao People's Democratic Republic,LAO.1399,Oudômxai
LAO,Lao People's Democratic Republic,LAO.13910,Phôngsali
LAO,Lao People's Democratic Republic,LAO.13911,Saravan
LAO,Lao People's Democratic Republic,LAO.13912,Savannakhét
LAO,Lao People's Democratic Republic,LAO.13913,Vientiane
LAO,Lao People's Democratic Republic,LAO.13914,Vientiane [prefecture]
LAO,Lao People's Democratic Republic,LAO.13915,Xaignabouri
LAO,Lao People's Democratic Republic,LAO.13916,Xaisômboun
LAO,Lao People's Democratic Republic,LAO.13917,Xékong
LAO,Lao People's Democratic Republic,LAO.13918,Xiangkhoang
LBR,Liberia,LBR.1441,Bomi
LBR,Liberia,LBR.1442,Bong
LBR,Liberia,LBR.1443,Gbarpolu
LBR,Liberia,LBR.1444,Grand Bassa
LBR,Liberia,LBR.1445,Grand Cape Mount
LBR,Liberia,LBR.1446,Grand Gedeh
LBR,Liberia,LBR.1447,Grand Kru
LBR,Liberia,LBR.1448,Lofa
LBR,Liberia,LBR.1449,Margibi
LBR,Liberia,LBR.14410,Maryland
LBR,Liberia,LBR.14411,Montserrado
LBR,Liberia,LBR.14412,Nimba
LBR,Liberia,LBR.14413,River Gee
LBR,Liberia,LBR.14414,Rivercess
LBR,Liberia,LBR.14415,Sinoe
LBY,Libya,LBY.1451829,Ajdabiya (agedabia)
LBY,Libya,LBY.1451830,Al Aziziyah
LBY,Libya,LBY.1451831,Al Fatah
LBY,Libya,LBY.1451832,Al Jabal Al Akhdar
LBY,Libya,LBY.1451833,Al Jufrah
LBY,Libya,LBY.1451834,Al Khoms
LBY,Libya,LBY.1451835,Al Kufrah
LBY,Libya,LBY.1451836,Ash Shati
LBY,Libya,LBY.1451837,Awbari (ubari)
LBY,Libya,LBY.1451838,Az Zawia (azzawiya)
LBY,Libya,LBY.1451839,Banghazi
LBY,Libya,LBY.1451840,Darnah
LBY,Libya,LBY.1451841,Ghadamis
LBY,Libya,LBY.1451842,Gharyan
LBY,Libya,LBY.1451843,Misurata
LBY,Libya,LBY.1451844,Murzuq
LBY,Libya,LBY.1451845,Nuqat Al Khams
LBY,Libya,LBY.1451846,Sabha
LBY,Libya,LBY.1451847,Sawfajjin (sofuljeen)
LBY,Libya,LBY.1451848,Surt (sirte)
LBY,Libya,LBY.1451849,Tarhunah
LBY,Libya,LBY.1451850,Tripoli (tarabulus)
LBY,Libya,LBY.1451851,Tubruq (tobruk)
LBY,Libya,LBY.1451852,Yafran (yefren)
LBY,Libya,LBY.1451853,Zeleitin (zliten)
LCA,Saint Lucia,LCA.2092607,Area Under National Administra
LCA,Saint Lucia,LCA.2092608,Region Number 1
LCA,Saint Lucia,LCA.2092609,Region Number 2
LCA,Saint Lucia,LCA.2092610,Region Number 3
LCA,Saint Lucia,LCA.2092611,Region Number 4
LCA,Saint Lucia,LCA.2092612,Region Number 5
LCA,Saint Lucia,LCA.2092613,Region Number 6
LCA,Saint Lucia,LCA.2092614,Region Number 7
LCA,Saint Lucia,LCA.2092615,Region Number 8
LIE,Liechtenstein,LIE.1461854,Balzers
LIE,Liechtenstein,LIE.1461855,Eschen
LIE,Liechtenstein,LIE.1461856,Gamprin
LIE,Liechtenstein,LIE.1461857,Mauren
LIE,Liechtenstein,LIE.1461859,Planken
LIE,Liechtenstein,LIE.1461860,Ruggell
LIE,Liechtenstein,LIE.1461861,Schaan
LIE,Liechtenstein,LIE.1461862,Schellenberg
LIE,Liechtenstein,LIE.1461863,Triesen
LIE,Liechtenstein,LIE.1461864,Triesenberg
LIE,Liechtenstein,LIE.1461865,Vaduz
LKA,Sri Lanka,LKA.2312736,Central
LKA,Sri Lanka,LKA.2312737,Eastern
LKA,Sri Lanka,LKA.2312738,North Central
LKA,Sri Lanka,LKA.2312739,North Western
LKA,Sri Lanka,LKA.2312740,Northern
LKA,Sri Lanka,LKA.2312741,Sabaragamuwa
LKA,Sri Lanka,LKA.2312742,Southern
LKA,Sri Lanka,LKA.2312743,Uva
LKA,Sri Lanka,LKA.2312744,Western
LSO,Lesotho,LSO.1421803,Berea
LSO,Lesotho,LSO.1421804,Butha Buthe
LSO,Lesotho,LSO.1421805,Leribe
LSO,Lesotho,LSO.1421806,Mafeteng
LSO,Lesotho,LSO.1421807,Maseru
LSO,Lesotho,LSO.1421808,Mohale's Hoek
LSO,Lesotho,LSO.1421809,Mokhotlong
LSO,Lesotho,LSO.1421810,Qacha's Nek
LSO,Lesotho,LSO.1421811,Quthing
LSO,Lesotho,LSO.1421812,Thaba Tseka
LTU,Lithuania,LTU.1471866,Alytaus
LTU,Lithuania,LTU.1471867,Kauno
LTU,Lithuania,LTU.1471868,Klaipedos
LTU,Lithuania,LTU.1471869,Marijampoles
LTU,Lithuania,LTU.1471870,Panevezio
LTU,Lithuania,LTU.1471871,Siauliu
LTU,Lithuania,LTU.1471872,Taurages
LTU,Lithuania,LTU.1471873,Telsiu
LTU,Lithuania,LTU.1471874,Utenos
LTU,Lithuania,LTU.1471875,Vilniaus
LUX,Luxembourg,LUX.1481876,Diekirch
LUX,Luxembourg,LUX.1481877,Grevenmacher
LUX,Luxembourg,LUX.1481878,Luxembourg
LVA,Latvia,LVA.1401,Ādažu novads
LVA,Latvia,LVA.1402,Aglonas novads
LVA,Latvia,LVA.1403,Aizkraukles novads
LVA,Latvia,LVA.1404,Aizputes novads
LVA,Latvia,LVA.1405,Aknīstes novads
LVA,Latvia,LVA.1406,Alojas novads
LVA,Latvia,LVA.1407,Alsungas novads
LVA,Latvia,LVA.1408,Alūksnes novads
LVA,Latvia,LVA.1409,Amatas novads
LVA,Latvia,LVA.14010,Apes novads
LVA,Latvia,LVA.14011,Auces novads
LVA,Latvia,LVA.14012,Babītes novads
LVA,Latvia,LVA.14013,Baldones novads
LVA,Latvia,LVA.14014,Baltinavas novads
LVA,Latvia,LVA.14015,Balvu novads
LVA,Latvia,LVA.14016,Bauskas novads
LVA,Latvia,LVA.14017,Beverīnas novads
LVA,Latvia,LVA.14018,Brocēnu novads
LVA,Latvia,LVA.14019,Burtnieku novads
LVA,Latvia,LVA.14020,Carnikavas novads
LVA,Latvia,LVA.14021,Cēsu novads
LVA,Latvia,LVA.14022,Cesvaines novads
LVA,Latvia,LVA.14023,Ciblas novads
LVA,Latvia,LVA.14024,Dagdas novads
LVA,Latvia,LVA.14025,Daugavpils
LVA,Latvia,LVA.14026,Daugavpils novads
LVA,Latvia,LVA.14027,Dobeles novads
LVA,Latvia,LVA.14028,Dundagas novads
LVA,Latvia,LVA.14029,Durbes novads
LVA,Latvia,LVA.14030,Engures novads
LVA,Latvia,LVA.14031,Ērgļu novads
LVA,Latvia,LVA.14032,Garkalnes novads
LVA,Latvia,LVA.14033,Grobiņas novads
LVA,Latvia,LVA.14034,Gulbenes novads
LVA,Latvia,LVA.14035,Iecavas novads
LVA,Latvia,LVA.14036,Ikšķiles novads
LVA,Latvia,LVA.14037,Ilūkstes novads
LVA,Latvia,LVA.14038,Inčukalna novads
LVA,Latvia,LVA.14039,Jaunjelgavas novads
LVA,Latvia,LVA.14040,Jaunpiebalgas novads
LVA,Latvia,LVA.14041,Jaunpils novads
LVA,Latvia,LVA.14042,Jēkabpils
LVA,Latvia,LVA.14043,Jēkabpils novads
LVA,Latvia,LVA.14044,Jelgava
LVA,Latvia,LVA.14045,Jelgavas novads
LVA,Latvia,LVA.14046,Jūrmala
LVA,Latvia,LVA.14047,Kandavas novads
LVA,Latvia,LVA.14048,Kārsavas novads
LVA,Latvia,LVA.14049,Ķeguma novads
LVA,Latvia,LVA.14050,Ķekavas novads
LVA,Latvia,LVA.14051,Kocēnu novads
LVA,Latvia,LVA.14052,Kokneses novads
LVA,Latvia,LVA.14053,Krāslavas novads
LVA,Latvia,LVA.14054,Krimuldas novads
LVA,Latvia,LVA.14055,Krustpils novads
LVA,Latvia,LVA.14056,Kuldīgas novads
LVA,Latvia,LVA.14057,Lielvārdes novads
LVA,Latvia,LVA.14058,Liepāja
LVA,Latvia,LVA.14059,Līgatnes novads
LVA,Latvia,LVA.14060,Limbažu novads
LVA,Latvia,LVA.14061,Līvānu novads
LVA,Latvia,LVA.14062,Lubānas novads
LVA,Latvia,LVA.14063,Ludzas novads
LVA,Latvia,LVA.14064,Madonas novads
LVA,Latvia,LVA.14065,Mālpils novads
LVA,Latvia,LVA.14066,Mārupes novads
LVA,Latvia,LVA.14067,Mazsalacas novads
LVA,Latvia,LVA.14068,Mērsraga novads
LVA,Latvia,LVA.14069,Naukšēnu novads
LVA,Latvia,LVA.14070,Neretas novads
LVA,Latvia,LVA.14071,Nīcas novads
LVA,Latvia,LVA.14072,Ogres novads
LVA,Latvia,LVA.14073,Olaines novads
LVA,Latvia,LVA.14074,Ozolnieku novads
LVA,Latvia,LVA.14075,Pārgaujas novads
LVA,Latvia,LVA.14076,Pāvilostas novads
LVA,Latvia,LVA.14077,Pļaviņu novads
LVA,Latvia,LVA.14078,Preiļu novads
LVA,Latvia,LVA.14079,Priekules novads
LVA,Latvia,LVA.14080,Priekuļu novads
LVA,Latvia,LVA.14081,Raunas novads
LVA,Latvia,LVA.14082,Rēzekne
LVA,Latvia,LVA.14083,Rēzeknes novads
LVA,Latvia,LVA.14084,Riebiņu novads
LVA,Latvia,LVA.14085,Rīga
LVA,Latvia,LVA.14086,Rojas novads
LVA,Latvia,LVA.14087,Ropažu novads
LVA,Latvia,LVA.14088,Rucavas novads
LVA,Latvia,LVA.14089,Rugāju novads
LVA,Latvia,LVA.14090,Rūjienas novads
LVA,Latvia,LVA.14091,Rundāles novads
LVA,Latvia,LVA.14092,Salacgrīvas novads
LVA,Latvia,LVA.14093,Salas novads
LVA,Latvia,LVA.14094,Salaspils novads
LVA,Latvia,LVA.14095,Saldus novads
LVA,Latvia,LVA.14096,Saulkrastu novads
LVA,Latvia,LVA.14097,Sējas novads
LVA,Latvia,LVA.14098,Siguldas novads
LVA,Latvia,LVA.14099,Skrīveru novads
LVA,Latvia,LVA.140100,Skrundas novads
LVA,Latvia,LVA.140101,Smiltenes novads
LVA,Latvia,LVA.140102,Stopiņu novads
LVA,Latvia,LVA.140103,Strenču novads
LVA,Latvia,LVA.140104,Talsu novads
LVA,Latvia,LVA.140105,Tērvetes novads
LVA,Latvia,LVA.140106,Tukuma novads
LVA,Latvia,LVA.140107,Vaiņodes novads
LVA,Latvia,LVA.140108,Valkas novads
LVA,Latvia,LVA.140109,Valmiera
LVA,Latvia,LVA.140110,Varakļānu novads
LVA,Latvia,LVA.140111,Vārkavas novads
LVA,Latvia,LVA.140112,Vecpiebalgas novads
LVA,Latvia,LVA.140113,Vecumnieku novads
LVA,Latvia,LVA.140114,Ventspils
LVA,Latvia,LVA.140115,Ventspils novads
LVA,Latvia,LVA.140116,Viesītes novads
LVA,Latvia,LVA.140117,Viļakas novads
LVA,Latvia,LVA.140118,Viļānu novads
LVA,Latvia,LVA.140119,Zilupes novads
MAR,Morocco,MAR.1691,Region 5 – Béni Mellal-Khénifra
MAR,Morocco,MAR.1692,Region 6 – Casablanca-Settat
MAR,Morocco,MAR.1693,Region 8 – Drâa-Tafilalet
MAR,Morocco,MAR.1694,Region 3 – Fès-Meknès
MAR,Morocco,MAR.1695,Region 10
MAR,Morocco,MAR.1696,Region 2 – Oriental
MAR,Morocco,MAR.1697,Region 11
MAR,Morocco,MAR.1698,Region 7 – Marrakesh-Safi
MAR,Morocco,MAR.1699,Region 4 – Rabat-Salé-Kénitra
MAR,Morocco,MAR.16910,Region 9 – Souss-Massa
MAR,Morocco,MAR.16911,Region 1 – Tanger-Tétouan-Al Hoceima
MCO,Monaco,MCO.1662074,Administrative unit not available
MDG,Madagascar,MDG.15041750,Alaotra Mangoro
MDG,Madagascar,MDG.15041751,Amoron I Mania
MDG,Madagascar,MDG.15041752,Analamanga
MDG,Madagascar,MDG.15041753,Analanjirofo
MDG,Madagascar,MDG.15041754,Androy
MDG,Madagascar,MDG.15041755,Anosy
MDG,Madagascar,MDG.15041756,Atsimo Andrefana
MDG,Madagascar,MDG.15041757,Atsimo Atsinanana
MDG,Madagascar,MDG.15041758,Atsinanana
MDG,Madagascar,MDG.15041759,Betsiboka
MDG,Madagascar,MDG.15041760,Boeny
MDG,Madagascar,MDG.15041761,Bongolava
MDG,Madagascar,MDG.15041762,Diana
MDG,Madagascar,MDG.15041763,Haute Matsiatra
MDG,Madagascar,MDG.15041764,Ihorombe
MDG,Madagascar,MDG.15041765,Itasy
MDG,Madagascar,MDG.15041766,Melaky
MDG,Madagascar,MDG.15041767,Menabe
MDG,Madagascar,MDG.15041768,Sava
MDG,Madagascar,MDG.15041769,Sofia
MDG,Madagascar,MDG.15041770,Vakinankaratra
MDG,Madagascar,MDG.15041771,Vatovavy Fitovinany
MDV,Maldives,MDV.1541905,Alifu Alifu
MDV,Maldives,MDV.1541906,Alifu Dhaalu
MDV,Maldives,MDV.1541907,Baa
MDV,Maldives,MDV.1541908,Dhaalu
MDV,Maldives,MDV.1541909,Faafu
MDV,Maldives,MDV.1541910,Gaafu Alifu
MDV,Maldives,MDV.1541911,Gaafu Dhaalu
MDV,Maldives,MDV.1541913,Haa Alifu
MDV,Maldives,MDV.1541914,Haa Dhaalu
MDV,Maldives,MDV.1541915,Kaafu
MDV,Maldives,MDV.1541916,Laamu
MDV,Maldives,MDV.1541917,Lhaviyani
MDV,Maldives,MDV.1541918,Male'
MDV,Maldives,MDV.1541919,Meemu
MDV,Maldives,MDV.1541920,Noonu
MDV,Maldives,MDV.1541921,Raa
MDV,Maldives,MDV.1541922,Seenu
MDV,Maldives,MDV.1541923,Shaviyani
